Comment	Member ID	Member Nickname	Rating	Restaurant Address	Restaurant ID	Restaurant Latitude	Restaurant Longitude	Restaurant Name	Restaurant code	Restaurant subcode	Time
예쁜쑤뤠기를 예상하고도 너무예뻐서 갔는데 반전. 맛도괜찮다. 흔히먹는 로즈라떼에서 느껴지는 그런 화장품맛이아니라 자몽으로 맛을 낸 상큼한 맛이다. 좌석이 너무없어서 오래있기 눈치보이는것 말고는 분위기도, 맛도 추천이다	735199	ㅁㅁㄱ	3	대전시 서구 갈마동 1131-3	250424	36.3451794	127.3744217	륀에이치	7	30	2017-07-15 16:11:48
메뉴가 나오는데는 시간이 좀 걸리지만 기다리는 만큼 만족도는 큼..라떼위에 식용꽃이 예술임..자주 방문해도 질리지않음..다만 흠이 있다면 테이블이 몇개없어 헛탕치고 올때가 많음	744800	나혜령	3	대전시 서구 갈마동 1131-3	250424	36.3451794	127.3744217	륀에이치	7	30	2017-03-18 16:56:04
사진이 예쁘게 나오고 맛도 괜찮은편인데 또갈지는 모르겠음	48495	AnSeungji	2	대전시 서구 갈마동 1131-3	250424	36.3451794	127.3744217	륀에이치	7	30	2017-05-10 21:30:12
I've never seen such presentation.... you will love everything in this coffee shop... every order looks amazing from the service to the taste of the coffee	725800	Zak	3	대전시 서구 갈마동 1131-3	250424	36.3451794	127.3744217	륀에이치	7	30	2017-05-01 14:20:59
"대전 궁동에서 정말 좋아하는 닭집!
분위기도 아기자기하고 귀엽고 닭도 좋은걸 쓰는지 정말 부드럽고 맛있다. 
"	47875	준영	3	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2014-12-09 21:04:16
"까르보나라 치킨과 야심찬 신메뉴인 치즈 인더 치킨!
일단 내가 먹어본 까르보나라 치킨 중에는 닭섬이 제일 맛있는 것 같다. 까르보나라 치킨으로 유명한 뿔레치킨은 소스가 너무 묽어서(내가 간 신천점만 그럴수 있지만) 튀김옷 다 눅눅해지고 벗겨졌었는데 닭섬의 까르보나라 치킨은 일단 소스가 흐르지 않을 정도로 진득해서 좋았다. 튀김옷이 소스에 전혀 영향을 받지 않아 바삭하고 입에는 크리미함이 더 가득 느껴졌다! 위에는 생 양파가 수북히 올라가기 때문에 느끼한걸 별로 안 좋아하는 사람들도 그렇게 부담을 느끼지 않을 것 같다. 
신메뉴인 치즈 인더 치킨은 맛있긴 한데 가격대비러는 조금 아쉬웠다. 일단 치킨을 칠리 느낌의 소스를 자박하게? 버무린듯한 느낌이다. 소스가 조금만 더 많아도 금방 눅눅해질텐데 정말 모자라지도 많지도 않고 적당! 한가지 아쉬운게 있다면 위의 치즈가 생각보다 빨리 식어서 굳는다는거ㅠㅠ 치즈 아끼지 말고 초반에 팍팍 드세요..."	47875	준영	3	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2015-04-02 13:42:42
"닭섬의 대표메뉴인 까르보나라 치킨. 한번 먹어볼만은 하지만 굳이 재방문해서 먹어보고싶은 치킨은 아니었어요. 
 예상가능한 정도의 맛. 소스가 많이 강하지않은 것은 좋았지만 정말 맛있다는 생각이 들진 않았네요.
 오히려 저는 소스가 묻어있지않은 치킨을 먹어보고 치킨이 맛있어서 그냥 프라이드치킨을 시켜볼껄 하는 아쉬움이 있었습니당ㅠㅠ"	55110	inyeongchoi	2	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2015-10-09 11:26:43
나한텐 언제나 맛있는 닭섬의 까르보나라 치킨! 양은 좀 적지만 이만한 곳이 없다. 딱 깔끔하게 양파 위에 되직한 크림 소스가 너무 맛있다. 덕분에 치킨 본연의 바삭한 껍질이 그대로 유지되고 안 눅눅해져서 좋음. 여기 망고슬러시막걸리도 짱짱 맛있다. 여자들 완전 취향저격하는 메뉴에 인테리어까지! 다음엔 오븐 구이치킨 먹으러 가고 싶다~~	71218	용	3	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2015-12-19 21:51:03
"까르보나라 치킨이랑 엄청 매운 치킨 뭐였더라..종류는 두가지 먹어봤고 그 매운 무슨 치킨은 상당히 비추...

갈때마다 그냥 까르보나라 치킨 먹는데 계속 먹다보면 느끼하지만 진짜 한 중간쯤 정도까지 존맛 신세계! 이러면서 먹게됨..이상하게 가끔씩 미치도록 생각나욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

닭은 숙성시킨 닭 사용한다고 써있는데 진짜 보들보들 엄청 부드러움 숙성시킨 닭이라 약간 짠 것 같긴 한데 맛있어요 양파는 생양파 막 잘라서 나오는 건지 먹다보면 아림ㅠ.ㅠ전체적으로 추천!"	111273	먹뽀	2	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2015-04-26 18:39:57
"까르보나라, 양념, 간장, 후라이드(마늘 있는거?) 시켰어요! 근데 여럿이 간 자리라서 여러가지 다 맛보지 못했어요 ㅠㅠ

양념은 적당히 맵고 괜찮은 것 같아요. (원래 매운거 정말 못 먹어서 양념 잘 안먹는데 ㅎㅎ) 간장도 맛있었고, 후라이드도 괜찮아요! 치킨 살이 맛있어서 계속 먹게 되더라구요^____^ 

처음 들어가자마자 나오는 발사믹 샐러드도 맛있는데, 다만 샐러드가 조금 뜨끈한(?) 느낌이라 아쉬웠어요 ㅠㅠ 시원한 샐러드가 좋은데...ㅎㅎㅎ"	760465	Jisoo	3	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2017-06-01 09:39:39
오븐치킨?이 진짜 맛있어요 다른건 안먹어봐서 모르겠는데 먹어본 소금오븐치킨중에는 가장 맛있었어요	456341	joo	3	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2016-01-05 20:02:03
"까르보니라 추천!♥

양도 적당하고 맛도 나름 깔끔담백.
함께한 이들이 좋아서였는지는 잘 모르겠지만(아마 그럴듯ㅋ)
내가 먹어본 매장에서 먹는 닭 중
최고였다..

와웅~♥"	5086	Yunjeong Jeong	2	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2014-03-03 05:32:36
"[치즈 인더 치킨]
닭섬 신메뉴가 나와서 찾아가봤습니다! 믿고 먹는 닭섬메뉴! 소스는 약간 케챱맛(?)이 나서 조금 아쉬웠지만 살짝 매콤한 느낌이 나서 맛있었어요!

한가지 아쉬운 점이라면 치즈가 빨리 굳어버린다는점 ㅠㅠ 나중에는 떼어먹어야 하는 일이 생기기도...

화덕피자 집처럼 치즈가 계속 녹아있을 수 있게 하면 진짜 최고일 것 같아요!!"	92347	김태수	3	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2015-04-09 16:43:44
"대전에 살때
일주일에 한번이상은 꼭갔던곳
몇가지 종류먹어봤지만
매콤한 바베큐치킨먹어본 이후로는
가서 맨날 그것만 먹음
사람항상 많은 편이고
이층으로 확장공사해서 자리가 넓은편
분위기는 나쁘지않으나 시끄러운편임"	49918	서한솔	3	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2015-07-05 22:53:51
"매장도 깔끔하고 맛도 좋아요!!
닭도 작지않고 ㅎㅎ"	55771	kimilonko	3	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2015-01-19 11:23:32
까르보나라도 치킨도 좋아하는 나로써는 엄청난!! 취향저격메뉴이지만, 막상 먹을 때는 소문만큼 특별하진 않다. 치킨에 크림소스 딱 그 맛. 그래도 가끔 생각나는 곳! 	71232	또꾸리	2	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2016-05-02 00:13:42
"예전보다 내부도 넓어졌고 분위기도 좋음.

치킨 종류도 다양하고, 닭집 분위기 보다는 약간 카페 분위기.

주로 연인들이나 여성 손님들이 많이 옴."	10516	찌용☺️	3	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2014-04-10 11:43:24
마이쪄! 치느님! 크림 고소해여.. 양파맛도 살짝나고 상큼고소해여 딴것도 먹어봐야진	47602	aㅡ	2	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2014-12-18 16:13:23
저는 여기 맛있는지... 모르겠어요 ㅜㅜ	587395	LeeSeul-Gi	1	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2016-07-28 23:55:16
"까르보나라치킨에서 크림스프맛이 난다
개인적으로 별로였다
양념치킨은 맛있었음 
근데 양이 너무 적음 혼자 먹어도 모자를 양이다"	791566	김젼	2	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2017-06-29 10:05:08
"양,가격은 보통. 비주얼도 괜찮고 맛있다 ㅎㅎㅎ.
개인적으로는 까르보나라 치킨 추천
"	145360	김정창	3	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2015-08-11 06:24:25
"까르보나라는 너무 진해서
느끼하고 별로였어요

그냥 무난함! 가게는 깔끔해서
커플들가기좋을듯!!"	675885	먹방요정	2	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2016-12-16 19:09:59
(내 기준) 궁동 치킨집 중 제일 맛있었다	605910	irene	3	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2016-08-18 23:55:30
맛나당맛나당 대학생으로 돌아가는 느낌도나고~	85941	JeongJin Tae	3	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2015-04-05 22:22:10
까르보나라 치킨 먹고싶어서 시켰다가 다섯개 먹고 느끼해서 포장했던 기억이 나네욤.. 다른건 안시켜봐서 모르겠지만.. 그래도 분위기는 짱!	26605	강민경	2	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2014-07-31 06:11:03
	22104	Suhyun Kim	1	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2014-06-19 19:35:19
까르보나라치킨 좋음!	19740	정계승	2	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2014-06-06 11:59:42
넘 맛있어요~~	19943	박미연	3	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2014-06-07 03:35:45
까르보나라 치킨	58596	강창석	3	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2015-01-29 18:42:11
	22971	석조©삶과꿈	2	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2014-06-30 23:37:36
	18855	수아	2	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2014-06-12 14:09:19
	14498	이상현	3	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2014-04-12 23:10:19
	25988	김지한	3	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2014-07-22 08:47:22
	34913	JungYeon Jin	3	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2014-09-28 22:48:24
.	478541	joooooonit	3	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2017-06-25 09:22:29
.	146244	또기	3	대전시 유성구 궁동 425-15	37724	36.3614446	127.3503033	닭섬	1	4	2016-07-15 09:23:36
"지방출장 갔다가 우연히 들린 식당이 내일 백종원의3대천왕 에 출연할 집이라면 어떤 기분이시겠어요? ㅎㅎ

바로 제가 그 기분이였습니다

올 초에 대전출장 끝내고 서울 올라가기 전 저녁으로 들렸던 만두국집.... 35년전통 개천식당이였어요

시간이 이른지라 사장님과 이모님들 만두 만드시는 것 함께 지켜보며 도란도란 애기 하던 중 그 주 토요일 백종원의3대천왕 만두편에 나오신다고 하셔서 귀가 번쩍
그리고 방을 두리번 거려보니 선명한 3대천왕 명패.. ㅎㅎㅎ

어쩌면 오고싶어도 다시는 못올 곳을 너무 쉽게 온 기분이였어요
지금은 대기 줄이 좀 많이 길다고 들었습니다 ㅠㅠ


일단 음식을 너무 맛있게 먹었습니다
평양만두 스타일의 담백하고 숙주와 두부 듬뿍 들어있는 왕만두가 연하고 담백한 사골 육수와 만나 환상의 평양식 만두국을 선사합니다. 알싸한 청양고추와 향긋한 생강향도 아련히 나네요
조미료에 입맛 길들여지신 분들은 '맛없다'고 느끼실 수 있으니 주의!

신기하게 만두국에 당면을 넣어주세요. 뭔가 만두 만으로는 채울 수 없는 허전함을 꽉 채워줍니다

김치 동치미 도 완전 짭쪼름한 시골식.. 그런데 시장 분위기 그리고 식당 분위기와 함께 너무 잘 어울려요

요즘 너무 힘들어 포장판매 안하신다고 하셨는데.. 서울서 출장 왔다고 하니 '그럼 좀 싸줘야지....' 하고 포장까지 해주셨습니다 멋딱진 레스토랑에서 느낄 수 없는 느낌... 점점 노포들이 좋아져요

참고로 떡만두국 에는 당면이 들어가지 않습니다 ㅠㅠ"	460278	YennaPPa	3	대전시 동구 원동 62-1	16835	36.3286197	127.4317328	개천식당	1	1	2016-09-18 07:08:38
"만두국 6,000원.
찾기가 정말 힘든 곳;; 한복집이 줄줄히 늘어선 사이에 한 사람이 겨우 지나갈만한 골목 안쪽에 위치해 있는데 좌석도 별로 없고 공간도 무지 협소해서 두 사람이 절때 한번에 못지나가요. 바로 코앞에 두고도 못찾아서 한복집 아줌마한테 물어보고 힘들게 찾았어요 ㅋㅋ
3시쯤에 갔는데도 사람들이 끊임없이 들어오더라구요. 자리가 워낙 없어서 생판 처음보는 사람들끼리 합석해서 앉기도하구 서빙하시는 분이 딱 한명이라 김치며 수저며 음식 주문에다 계산까지 쉴틈없이 바쁘셔요.
자리에 딱 앉으면 제일 먼처 김치와 동치미룰 주시는데 김치는 푹~익은 묵은지곤 동치미는 그럭저럭 괜찮은 정도에요. 동치미 무랑 만두국이랑 같이먹으면 어울리더라구요. 음식은 정말 빨리 나오는 편이에요. 큰 냉면그릇 안에 손만두가 4개 들어있고 당면과 파, 고기 쪼금이랑 육수가 그득히 담겨있어요. 육수는 그냥 깔끔한 맛인데 다대기를 조금 넣은게 밑에 깔려있어서 먹다보면 국물이 빨개져요. 가장 기대했던 만두는 속에 두부와 파가 많이 들어있고 부추는 전혀 없어요. 저희 엄마께서는 만두를 먹고나면 부추향이 속애서 올라와서 만두를 별로 안좋아하시는데 이건 부추향도 안나고 속도 편해서 좋다고 하셨어요. 시골 할머니가 빚은듯한 느낌의 만두인데 피도 얇고 만두속도 심심하고 담백한 맛이라 부담없이 먹을수 있어요. 
백종원의 3대천왕에 나와서 근처에 간김에 일부러 찾아갔는데 사실 방송에 탈만큼 맛난집은 아니였어요. 그냥 꽤 괜찮은 만두집 정도? 그다지 특별한 점은 없었지만 먹고나서 속이 편한건 좋더라구요. 
그럭저럭 괜찮은곳! 하지만 딱히 다시 찾아갈정도는 ㄴㄴ"	507356	성지호	2	대전시 동구 원동 62-1	16835	36.3286197	127.4317328	개천식당	1	1	2017-01-15 20:00:31
" 백종원 삼대천왕에 나온 평양식 만두국 전문점이에요. 시장 골목 안에 있어서 찾기 정말 어려우니까 그냥 포기하시고 바로 다른 사람들한테 여쭤보길 추천해요! 저는 괜히 부끄러워서 혼자 찾다가 20분정도 뱅뱅 돌았어요ㅠㅠ
 가게 들어가자마자 시큼한 식초 같은 냄새와 후추 냄새가 강하게 나요. 그래서 만두국이 그런 느낌일줄 알았는데 그건 아니더라구요!
 김치가 들어간 커다란 만두 네알이 나오는데 정말정말 양이 많아요!! 계란도 넉넉하게 풀어져 있어서 너무 좋았어요ㅎㅎ 당면이 들어있긴한데 같이 먹으니 그냥 만두 안에 있던 당면이 삐져나온 느낌~
 일단 평양식이래서 너무 슴슴하면 입에 안맞을까봐 걱정했는데 의외로 간이 꽤 돼있더라구요 만두에도!
 두부와 고기의 담백한 맛이 꽤 매력적이었어요ㅎㅎ 시장에 있는 가게이기도하고 방송도 탄 맛집이라 친절은 기대하지 않았는데 의외로 아주머니들도 되게 친절하셔서 감동이었어요ㅎㅎ
 막 멀리서 찾아올 맛은 아니지만 그래도 대전역 근처라면 들러보시길 추천해요!"	47875	준영	3	대전시 동구 원동 62-1	16835	36.3286197	127.4317328	개천식당	1	1	2017-03-20 19:45:17
"담백하니 맛있었던!
간이 안쎄고 조미료도 많이 안들은 느낌의,
파는 만두들은 대부분 속이 불편해서 안조아하는
편인데 먹고 속도 안더부룩하구 
국물도 깔끔!

대전에 잠깐 들렸다가 대전역근처에 
밥집찾았다 들린 곳!!
위치 찾는데 좀 애먹었지만 
만두도 맛있고 양도 많고 잘먹었습니다

좀더 시원한 김치였으면 더 맛나게 먹었을 테지만
그래도 다 먹고 왔습니당
만두는 고기 가득만두가 아닌 두부가 많이 든 느낌의
깔끔한 만두였어요!

주워들은 정보로는 만두국엔 만두 다섯개
떡만두국엔 두개 떡국엔 한개 들어간대요 ㅋㅋ"	436911	꾸꾸까까	3	대전시 동구 원동 62-1	16835	36.3286197	127.4317328	개천식당	1	1	2017-03-07 14:33:49
"지난번엔 휴무일체크안하고 월요일에 가서 못먹었는데
요번에는 철저히 준비하고 갔다왔어욬ㅋ

시장안쪽에 있어서 길잘모르겠으면 주변상인분들께 여쭤봐도 다 알려주세요

우선 들어가는 골목부터 심상찮음이 느껴지는 고런 집이었어요

가게문열면 고기국물냄새가 구수하게 느껴지고 
2층으로 안내받고 좁은 계단을 올라갔어요
2층으로는 음식용엘베가 음식올려주는데 이게 좀 시끄러워요

가게는 아주 정겨운 느낌이요
조금 다른말로는 완전 청결하지는 않아요
혹시 위생이나 청결이 중요하신 분들은 별로 안좋아하실거 같아요

음식나오면 일단 푸짐함에 내맘도 푸짐해지고ㅋㅋ
저한텐 국물이 진짜 맛있더라구요
추운날 걸어가서 그런걸수도 있는데 고기국물이 참 맛있게 느껴졌어요
만두은 이북식이라 두부베이스인데 삼삼하니 괜찮아요
같이 간 제 친구는 자극적인거 좋아하는 입맛이라 그런지 별로라고 그랬어요 ㅜ

국에 같이 들어간 당면이 저는 좀 별로였어요
오히려 밸런스를 망가트리는 느낌이라서
혹시 다음에 가게 뺄수있다면 빼고 달라고 하고싶어요

가격도 저렴하고 뭐랄까 엄청 맛있어라기보단
속까지 따뜻해지는 든든한 한그릇이어서
저는 추운 겨울되면 문득문득 생각나고 가고싶어질거같아요:)"	593070	돌돌 :D	3	대전시 동구 원동 62-1	16835	36.3286197	127.4317328	개천식당	1	1	2017-01-02 21:25:24
"방송한지 좀되서 이젠 미어터질 정도는 아니었던듯
운좋게 헤메지않고 바로찾았다^^
일단 만두가 정말크다!
이북식만두라 걱정했지만 간이 딱좋았다
같이 막걸리시켰는데 궁합도 좋당
솔직히 위생은 별로좋지않숩니다 감안하시고 가세요!
한번쯤가보기 좋습니다^^"	479659	쏘쏘	3	대전시 동구 원동 62-1	16835	36.3286197	127.4317328	개천식당	1	1	2017-04-09 00:32:06
"깔끔한 국물에 정성이 느껴지는 만둣국집이었던것 같다. 개인적으로 3대천왕이 ""가성비""라는 포커스로 식당을 선정한다는 선입견이 있는데, 이곳은 맛으로만 두고보아도 먹어본 만둣국중 손에 꼽는 맛. "	503526	min	3	대전시 동구 원동 62-1	16835	36.3286197	127.4317328	개천식당	1	1	2016-12-08 21:04:00
"내입맛엔 안맞네요..ㅠㅠ 음식에대한 평이 후한편인데
조미료에 익숙한 내입맛엔 그냥 맛이 없었어요..

만두는 고기랑 두부를 섞은듯한데 그냥 두부만두인것 같은 느낌 ㅋㅋㅋㅋ
만두가 무척 담백..........

어디가서 음식을 남겨본적이 없는데 엄마도 저도 만두 남기고 나왔네요.. 다신 갈일이 없을것 같아요..."	202502	제이림	1	대전시 동구 원동 62-1	16835	36.3286197	127.4317328	개천식당	1	1	2017-04-16 00:30:12
"만두는 맛있는데 국물은 그저 그랬어요.
좁고 덥고 시끄럽고 불친절해요.
6천원이니 싼맛에 가기에는 좋지만 여행오셨으면 재고해보시길"	208000	LeeHyun-Jae	1	대전시 동구 원동 62-1	16835	36.3286197	127.4317328	개천식당	1	1	2016-09-08 12:58:06
.	478541	joooooonit	3	대전시 동구 원동 62-1	16835	36.3286197	127.4317328	개천식당	1	1	2017-02-16 11:36:47
대전에 몇 없는 30년 넘은 맛집! 그래서 원래 가볼까 생각을 하고 있었는데 마침 백종원님께서 방문하셔서 전국 탑3안에 넣어주시니 안가볼수가ㅎㅎㅎㅎ 사실 방송 거품이면 어쩌나 하고 걱정했는데 진짜 너무 맛있었어요ㅠㅠㅠㅠ일단 파가 수북히 올라가 있는데 개인적으로 파만 먹는건 별로 안좋아해서 좀 그랬는데 파가 이렇게 맛있게 조리될줄 몰랐어요...나중에는 파 다먹어서 아쉬웠는데 다먹고 방송보니까 파가 리필도 되더라구요...다들 기억하시길... 일단 고기가 무슨 부위든 다 부드럽고 탄탄해요 그리고 국물은 단맛이 되게 강한데 그래서 더 입에 계속 들어가는 것 같아요ㅋㅋㅋ볶음밥은 쪽파를 엄청 넣어주시는데 그래서 사실 쪽파맛 밖에 안났어요...볶음밥은 좀 심심하기도해서 아껴놓은 국물이랑 같이 드시길 추천할게요! 대전에 오시면 한영식당은 꼭 가보시길!	47875	준영	3	대전시 중구 오류동 149-25	16924	36.3234408	127.4107739	한영식당	1	4	2015-10-11 13:00:13
"으능정이거리에서부터 걸어가서 한 20분?정도 걸렸다. 5시 조금 넘어서 들어갔는데 북적북적했고 계속해서 손님이 들어왔다. 주로 가족 외식으로 많이 오는 듯.

배가 고픈 상태였으면 大로 주문했을텐데 밥을 먹고 밥을 먹으러 온 상태여서 小(25,000원)으로 주문했다. 한입 먹고 마싰다! 하고 코 박고 먹었다. 매운 맛보다는 매콤한 맛. 아가들이 먹기에는 초큼 매울 수도. 퍽퍽살 좋아하는 친구와 환상의 조합으로 거의 다 먹고 왔다. 배불러서 그만 먹고 싶으면서도 계속해서 들어가는 맛. 국물에 밥 비벼먹는데 아주 조아따ㅎㅅㅎ
밑반찬은 다 별로. 한입씩 먹고 억지미소^___^

최애닭도리탕집에 견줄 수 있는가 했지만 역시나 청광도예원 승. 비교하는 것부터가 조금 그런가 싶기도 하지만 ㅎㅎ 대전 가면 무조건 먹어봐! 할 정도는 아니만 나름 만족했다. "	180342	프리즘	3	대전시 중구 오류동 149-25	16924	36.3234408	127.4107739	한영식당	1	4	2017-04-18 15:05:48
"백종원 삼대천왕에 나왔던 한영식당
이곳은 부모님이 대학교 연애시절부터 저는 갓난애기 때부터 다니던 저의 최애 닭도리탕집이에요!
옛날에는 아주아주 허름한 작은 집이었는데 십년전쯤? 이층짜리 건물로 확장했어요.
저는 이곳을 너무 좋아해서 대전 가는 사람들한테 다 추천하는데 하나같이 맛있다고 하더라구요. 닭도리탕은 물론이고 마지막에 볶음밥이 짱인데, 특이하게 미나리를 넣어서 향도 식감도 아주 좋아요>.<
사실 이번에 갔을 때는 요즘 닭상태가 안좋아서 그런지 살짝 누린내가 있었지만 그래도 여전히 참 맛있었어요. 한영식당 강츄"	567494	쌤J	3	대전시 중구 오류동 149-25	16924	36.3234408	127.4107739	한영식당	1	4	2016-12-27 17:08:07
확실히 오래된 맛집의 포스는 있다. 그러나 방송의 파급력이 얼마나 큰지 여러생각이 들게된다. 칼칼하고 담백하다. 하지만 백종원이 3대천왕에서 극찬했던 그 맛은 아니다 '_'a 차라리 솔밥묵집이나 모루가 내겐 더 인상깊은 대전의 맛집이었다. 	294426	코코브루니 	2	대전시 중구 오류동 149-25	16924	36.3234408	127.4107739	한영식당	1	4	2016-09-24 12:53:38
백종원이 추천해준 한영식당..ㅎ 음 일단 닭맛도 좋고 안에 들어있는 파랑 양파맛도 너무 좋아요! ㅎ 다만 저는 너무 졸아서 국물이 조금 부족했어요 ㅠㅠ 그리고 볶음밥은 감자맛 밖에 거의 안나고 밍밍했던 기억이 나요.. 닭볶음탕은 맛있는데 볶음밥은 그냥 그랬어요!	553856	백승연	3	대전시 중구 오류동 149-25	16924	36.3234408	127.4107739	한영식당	1	4	2017-01-06 21:39:27
" 가끔 닭볶음탕 생각나면 찾아가는 곳이에요. 처음으로 네명이거 가서 대잔 주문했는데 그냥 닭이 두마리인거더라구요. 백종원씨가 무조건 큰닭이 맛있다고 대자 시켜야한댔는데 작은 닭 두마리 나와서 당황..
 처음으로 파 리필 받았는데 생파 수북히 투척해주셔서 좋았어요ㅎㅎ 꼭 리필해드세요!!!
 뭔가 처음 먹었을 때만큼의 감동은 없지만 문득 생각나서 또 찾으러 올 것 같아요!"	47875	준영	2	대전시 중구 오류동 149-25	16924	36.3234408	127.4107739	한영식당	1	4	2016-10-12 12:12:52
"삼대천왕 맛집으로 유명한 한영식당
닭볶음탕 하나만 팔구요.
말하지않아도 알아서주심..ㅎ
2명이서 (중)자먹으니까.배가터질뻔했지만 진짜진짜진짜존맛...♡대전 맛집으로 인정.
대전가면 무조건 한영식당가세여.ㅠㅠㅠㅠ"	652055	땀개	3	대전시 중구 오류동 149-25	16924	36.3234408	127.4107739	한영식당	1	4	2016-12-03 13:54:28
3대 천왕에서 말한 만큼 맛있지는 않다. 서비스가 개판. 단답형에 말이 짧다. 오류동에 살지만 다신 안갈듯	456777	Brian YJ Kim	1	대전시 중구 오류동 149-25	16924	36.3234408	127.4107739	한영식당	1	4	2016-05-22 10:24:06
"파가 듬뿍 들어가서 좋음
볶음밥은 별로였고..
한번정도는 먹어볼 맛"	496541	LeeSang A	2	대전시 중구 오류동 149-25	16924	36.3234408	127.4107739	한영식당	1	4	2016-07-15 14:11:21
"맛은 있는데 삼대천왕 정도는 아닌듯.
우리엄마 닭볶음탕이 더 맛있음.
밥볶아먹지마세요 별루임."	398048	DOROTHY	2	대전시 중구 오류동 149-25	16924	36.3234408	127.4107739	한영식당	1	4	2016-07-03 12:01:49
"여기 닭볶음탕 짱짱 맛있어요!!!♥️♥️♥️ 
"	27915	진화♥	3	대전시 중구 오류동 149-25	16924	36.3234408	127.4107739	한영식당	1	4	2014-09-02 11:59:08
정말 맛있는건 아니지만 가끔 닭볶음탕이 생각날때 같이 생각나는 정도	495577	ChaeTaeWoo	3	대전시 중구 오류동 149-25	16924	36.3234408	127.4107739	한영식당	1	4	2016-06-16 18:22:52
옛날 한영식당 ㅋ 맛이변했으요 그냥그냥	23618	메롱	2	대전시 중구 오류동 149-25	16924	36.3234408	127.4107739	한영식당	1	4	2014-09-11 19:53:58
진짜 국물부터 남다르다 최고	508964	그뉴뉴	3	대전시 중구 오류동 149-25	16924	36.3234408	127.4107739	한영식당	1	4	2016-03-17 12:21:53
어렸을때부터 갔던 닭도리탕집! 	48495	AnSeungji	3	대전시 중구 오류동 149-25	16924	36.3234408	127.4107739	한영식당	1	4	2017-05-11 13:42:17
.	478541	joooooonit	3	대전시 중구 오류동 149-25	16924	36.3234408	127.4107739	한영식당	1	4	2017-02-16 11:36:35
	19740	정계승	2	대전시 중구 오류동 149-25	16924	36.3234408	127.4107739	한영식당	1	4	2015-06-22 17:00:03
 대전 시청 근처에서 가장 유명한 낙지볶음&칼국수 집이에요. 둘이 가서 칼국수는 못 시켜먹었는데 주변에서는 칼국수 많이 드시더라구요. 저희는 낙지볶음 먹었는데 무교동식 아닌 채소랑 함께 볶는? 스타일이었어요. 그래서 낙지보다는 양배추, 당근 같은 채소들이 더 많았구요. 애초에 이런 스타일이 제가 원하던게 아니라 좀 아쉽지만ㅠㅠ 그래도 무난하게 괜찮긴했는데 좀 많이 맵고 낙지 퀄도 그리 좋은 편은 아니라 이렇게까지 유명해질만한지는 모르겠네요ㅎㅎ	47875	준영	2	대전시 서구 둔산동 1396	186015	36.3532937	127.3879396	칼국수를만드는사람들	1	3	2016-11-15 17:16:34
